mjd,mag,magerr,filter,wavelength
58886.4264005,18.669752213091158,0.22054542620072567,g,4718.872246248685
58886.4427315,18.686768373990986,0.22354327352909553,g,4718.872246248685
58886.5105324,18.103314113596994,0.1358749319770786,r,6185.194476741525
58887.2490741,18.68021701372652,0.4133727245058084,g,4718.872246248685
58887.2692477,18.71263963006433,0.4076612107231006,g,4718.872246248685
58887.2947569,17.35719906833192,0.0713867174002604,i,7499.704174464691
58887.3133565,17.384735691124153,0.11180015458315493,i,7499.704174464691
58888.2890972,18.153147211225793,0.30108696703212534,g,4718.872246248685
58888.3108333,18.437081150366552,0.36108172150211604,g,4718.872246248685
58888.3178588,17.32316271530874,0.08140987601053565,i,7499.704174464691
58888.337662,17.3729323557775,0.08439237244498195,i,7499.704174464691
58888.4214931,18.150661580038417,0.22987529157550043,r,6185.194476741525
58888.4428472,18.24806192580946,0.25239176265289,r,6185.194476741525
58890.2947685,18.9143567814214,0.46893739061525347,g,4718.872246248685
58890.334375,17.379775803387293,0.07985243047912406,i,7499.704174464691
58890.3378819,17.439778870714164,0.08078878340926553,i,7499.704174464691
58890.3995139,18.09425485813515,0.1906148602686398,r,6185.194476741525
58890.4173264,18.09818932610893,0.18914513178546905,r,6185.194476741525
58890.5209722,18.795952001510564,0.4477257510973221,g,4718.872246248685
58891.2973843,17.967920621501843,0.1353295450653905,r,6185.194476741525
58891.3216319,18.103257721043136,0.14393174221488586,r,6185.194476741525
58891.3336343,18.024289809203133,0.1363649116795352,r,6185.194476741525
58891.3377431,17.361381858875653,0.06182927474819778,i,7499.704174464691
58891.3587384,17.405055934457778,0.061087685321913936,i,7499.704174464691
58891.4236343,18.462176921029602,0.18932283423697016,g,4718.872246248685
58891.4245718,18.663611165473228,0.22588975070815598,g,4718.872246248685
58891.4402894,18.642545151773902,0.22297171673901842,g,4718.872246248685
58892.2963542,18.017672578849407,0.11727160654430557,r,6185.194476741525
58892.3284259,18.108085656902865,0.11634770912712429,r,6185.194476741525
58892.3472222,18.62859105498358,0.1780212377327361,g,4718.872246248685
58892.3500347,18.514040115163144,0.1733875093614661,g,4718.872246248685
58892.3504861,18.692774877721412,0.19530874437862594,g,4718.872246248685
58892.3730903,18.50054421679812,0.15500671014887776,g,4718.872246248685
58892.4033912,17.384720227691183,0.04961224516997804,i,7499.704174464691
58892.4259144,17.324711876492614,0.04711416003733998,i,7499.704174464691
58893.3097917,18.038681548720373,0.09276464493666832,r,6185.194476741525
58893.3220023,18.07329328202939,0.1038370856029506,r,6185.194476741525
58893.3447685,17.368547406348924,0.04109964160868377,i,7499.704174464691
58893.3470718,17.388105402557585,0.07016584385161526,i,7499.704174464691
58893.3475347,17.42210919863451,0.06973033354526123,i,7499.704174464691
58893.4425116,18.624523251835058,0.13810182313752123,g,4718.872246248685
58893.4641204,18.524999806952177,0.12770499773221977,g,4718.872246248685
58894.2768403,18.064281516941037,0.07625744909477568,r,6185.194476741525
58894.2862616,18.08977514650001,0.07762306986198596,r,6185.194476741525
58894.3202431,18.64191275733664,0.08125992907787533,g,4718.872246248685
58894.3327894,18.580856562053604,0.08445321007099348,g,4718.872246248685
58894.3365509,18.589616123080035,0.08372197793896391,g,4718.872246248685
58894.3967824,17.359750566339585,0.03929683060367615,i,7499.704174464691
58894.4725116,18.053649704979208,0.08525643780589694,r,6185.194476741525
58895.2453356,18.52835512177985,0.08514868834029532,g,4718.872246248685
58895.3120949,17.35160296446709,0.038470829742042606,i,7499.704174464691
58895.3319676,17.363127528272493,0.03360820553730334,i,7499.704174464691
58895.3947454,18.564030364311982,0.08167988881580951,g,4718.872246248685
58895.426713,18.040560343302445,0.07543744006063884,r,6185.194476741525
58895.4470833,18.093773524873185,0.08518222640636333,r,6185.194476741525
58896.2729051,18.04111122962437,0.07939297967653995,r,6185.194476741525
58896.2949306,18.067967611029836,0.07301065518765353,r,6185.194476741525
58896.3179398,17.3884129321708,0.036016232834182364,i,7499.704174464691
58896.3388426,17.373138942281912,0.044239960018558885,i,7499.704174464691
58898.3324769,18.055694215239434,0.07501008151750359,r,6185.194476741525
58898.3520718,18.08032227514194,0.0655872200245393,r,6185.194476741525
58898.3604051,18.03596398423078,0.0772101242482242,r,6185.194476741525
58898.3613194,18.06260717769301,0.06917286233795861,r,6185.194476741525
58898.3945255,18.58792734045352,0.06268685927036602,g,4718.872246248685
58898.4155787,18.5343136483085,0.06057378086752625,g,4718.872246248685
58898.4165046,18.65798257169882,0.06880596830486017,g,4718.872246248685
58898.4245023,18.60553915734061,0.07049043120829702,g,4718.872246248685
58899.2953819,18.093567707662668,0.07560496016902438,r,6185.194476741525
58899.3294097,18.09259682170981,0.07215030574359427,r,6185.194476741525
58899.338206,18.10156150298583,0.07355317975291811,r,6185.194476741525
58899.3391319,18.072755615553156,0.08156790755399683,r,6185.194476741525
58899.3746296,18.589446259197587,0.07407127282786409,g,4718.872246248685
58899.4153704,18.600586636552656,0.07410098414803151,g,4718.872246248685
58899.4162847,18.606086439535353,0.07504117654850032,g,4718.872246248685
58899.422581,18.654188554918804,0.08080867538479762,g,4718.872246248685
58900.2679051,18.098213826915682,0.08076471518490107,r,6185.194476741525
58900.3160069,18.56504544685724,0.07501979600805397,g,4718.872246248685
58900.3277546,18.6151935523255,0.07347425550058326,g,4718.872246248685
58900.3515278,18.577893351697547,0.07266516307999386,g,4718.872246248685
58900.3750694,18.6174267538321,0.07740654919020697,g,4718.872246248685
58900.3997801,18.074082848849613,0.07236619665435352,r,6185.194476741525
58900.4036227,18.091745817471857,0.08972875805781415,r,6185.194476741525
58900.4216435,18.084141150944966,0.072767728881126,r,6185.194476741525
58901.4036806,18.005548163401535,0.06948474346411325,r,6185.194476741525
58901.4238426,18.087427048753305,0.07256334468798692,r,6185.194476741525
58901.424435,17.892,0.046,o,6866.2638386279095
58901.429801,17.892,0.048,o,6866.2638386279095
58901.433909,17.829,0.038,o,6866.2638386279095
58901.445428,17.824,0.038,o,6866.2638386279095
58901.4458218,18.096153405030023,0.06668218822063221,r,6185.194476741525
58901.4661343,18.110155233170712,0.07294292492015557,r,6185.194476741525
58903.3183218,18.639427815971196,0.0785638423218545,g,4718.872246248685
58903.3201389,18.66286040782613,0.0796475554810452,g,4718.872246248685
58903.3205903,18.624546112729433,0.08095129413803191,g,4718.872246248685
58903.3210417,18.723790035399198,0.08458415695658288,g,4718.872246248685
58903.3214931,18.639063604439485,0.07871464087123246,g,4718.872246248685
58903.3219444,18.622801086085186,0.07585662959331015,g,4718.872246248685
58903.3371991,18.56072799940311,0.07199168772238224,g,4718.872246248685
58903.3381134,18.616404505399547,0.07330800239104175,g,4718.872246248685
58903.3933333,18.096679840117815,0.07683626121168373,r,6185.194476741525
58903.3994792,18.084530967428528,0.07105150362018489,r,6185.194476741525
58903.4003935,18.130689329713842,0.07407184357878492,r,6185.194476741525
58903.4328356,18.050903363331194,0.07003180875177735,r,6185.194476741525
58903.4463194,18.036466711283705,0.06818144413474332,r,6185.194476741525
58903.4703588,18.081814285589076,0.07408119940165846,r,6185.194476741525
58903.534938,18.526,0.061,c,5408.663570891947
58903.540569,18.514,0.058,c,5408.663570891947
58903.544564,18.489,0.062,c,5408.663570891947
58903.55606,18.534,0.067,c,5408.663570891947
58904.225544,18.094779101532758,0.08296408416808444,r,6185.194476741525
58904.2352083,18.095087164883427,0.08654743378454845,r,6185.194476741525
58904.2361343,18.022475130696844,0.07897080525933685,r,6185.194476741525
58904.2766435,18.689162155704963,0.08688685749848916,g,4718.872246248685
58904.3096412,18.60519357802571,0.07668872317399406,g,4718.872246248685
58904.3105671,18.648242127412015,0.07971747416697214,g,4718.872246248685
58904.3263194,17.37985532123159,0.03632766348351442,i,7499.704174464691
58904.3286343,17.39718514905487,0.05695476485503371,i,7499.704174464691
58904.3290856,17.43272133042637,0.06672307012023763,i,7499.704174464691
58904.3399769,17.379574416471733,0.03252323442616636,i,7499.704174464691
58905.2246065,18.092322036162756,0.08454391440813348,r,6185.194476741525
58905.2368519,18.14499632545795,0.08769495230233824,r,6185.194476741525
58905.2458218,18.10452372925842,0.08330850313442774,r,6185.194476741525
58905.277037,18.592900750786658,0.08633462460233729,g,4718.872246248685
58905.288588,18.62901103610718,0.08674301997818844,g,4718.872246248685
58905.3055787,18.660478582128533,0.09124446307200491,g,4718.872246248685
58905.3179861,17.401985219100553,0.03463798271938527,i,7499.704174464691
58905.3542824,17.386773425290897,0.04225284620181456,i,7499.704174464691
58905.528818,17.747,0.036,o,6866.2638386279095
58905.534496,17.88,0.042,o,6866.2638386279095
58905.538251,17.842,0.046,o,6866.2638386279095
58905.548274,17.889,0.047,o,6866.2638386279095
58905.549196,17.956,0.052,o,6866.2638386279095
58906.2462731,18.07396804285931,0.09704847089544574,r,6185.194476741525
58906.2937384,18.69123145653068,0.0907799012098464,g,4718.872246248685
58906.3083565,18.640602967119143,0.08277672479344295,g,4718.872246248685
58906.3171412,18.721665908713454,0.09025863974927184,g,4718.872246248685
58906.375,17.384968309782643,0.04253523575701566,i,7499.704174464691
58906.4209722,17.377752562170134,0.03579738050239551,i,7499.704174464691
58906.4509606,18.07354481735792,0.0852744750903639,r,6185.194476741525
58906.4518866,18.12046549196996,0.0883111086310872,r,6185.194476741525
58907.3130324,17.372485645177917,0.0564060071490452,i,7499.704174464691
58907.320081,17.35395085170749,0.08824028636712816,i,7499.704174464691
58908.3317245,18.660464918388833,0.08124870810166072,g,4718.872246248685
58908.3326389,18.609217997136504,0.07768042219790085,g,4718.872246248685
58908.3993056,17.412220496353456,0.04233822772574309,i,7499.704174464691
58908.4365046,17.40460811785669,0.0377773155693235,i,7499.704174464691
58909.2387269,18.612378783150877,0.1029771207234317,g,4718.872246248685
58909.2815394,18.67035330158689,0.09503653152871822,g,4718.872246248685
58909.2824537,18.724072998064937,0.09853848301370943,g,4718.872246248685
58909.3552662,17.399442299074646,0.04361323024331992,i,7499.704174464691
58911.2162037,18.01469081976751,0.0961821364884752,r,6185.194476741525
58911.236875,18.13057031041417,0.10108415475005927,r,6185.194476741525
58911.2471759,18.058012743894302,0.09169309467931255,r,6185.194476741525
58911.2767361,17.411173407308944,0.05584017662284688,i,7499.704174464691
58911.2967245,17.395348147574524,0.04441177864432051,i,7499.704174464691
58911.3618519,18.671717037898873,0.10929641492883038,g,4718.872246248685
58911.3846065,18.64411879606874,0.09010438625386101,g,4718.872246248685
58911.4026042,18.676889229944102,0.087893428044985,g,4718.872246248685
58911.453647,17.757,0.038,o,6866.2638386279095
58911.458715,17.806,0.046,o,6866.2638386279095
58912.2674306,18.631499116260116,0.13904191694874815,g,4718.872246248685
58912.286875,18.585987611711392,0.1311506683452128,g,4718.872246248685
58912.2877894,18.705957730404478,0.14566294130664417,g,4718.872246248685
58912.2948032,17.426016937404377,0.05394512109440889,i,7499.704174464691
58912.3333796,17.364204286319357,0.04383177607480072,i,7499.704174464691
58912.4139468,18.147683525721227,0.0873085021960208,r,6185.194476741525
58912.4243519,18.11751091463376,0.09369671080186141,r,6185.194476741525
58912.4252662,18.160968190970532,0.09510088637929705,r,6185.194476741525
58913.2205208,18.026130443084497,0.12092680736238084,r,6185.194476741525
58913.2365509,18.077780699695673,0.12519085537672803,r,6185.194476741525
58913.2820602,18.663921083272825,0.17659567915971708,g,4718.872246248685
58913.3099306,18.64968842823714,0.1676497128757364,g,4718.872246248685
58913.3108449,18.717256185294943,0.1755639779074756,g,4718.872246248685
58913.3552315,17.395824038661065,0.061419166945669346,i,7499.704174464691
58913.3762037,17.409376080268856,0.07589984697154986,i,7499.704174464691
58913.4311458,18.08523289426072,0.13319254807617123,r,6185.194476741525
58913.515923,17.856,0.05,o,6866.2638386279095
58913.519613,17.927,0.048,o,6866.2638386279095
58913.526837,17.831,0.049,o,6866.2638386279095
58913.543533,17.811,0.037,o,6866.2638386279095
58914.2289468,18.81969880767828,0.46250884280226745,g,4718.872246248685
58914.2356713,18.451564942439305,0.35778140401392033,g,4718.872246248685
58914.245081,18.890819059159668,0.5500242670043124,g,4718.872246248685
58914.2564583,16.985116007235742,0.34264656375829106,i,7499.704174464691
58914.27625,17.371060315270114,0.07107326665446899,i,7499.704174464691
58914.3508218,18.006542171464442,0.12396022830415246,r,6185.194476741525
58914.3521412,18.00186650367881,0.12982948065268293,r,6185.194476741525
58914.3587384,18.124890449514176,0.13559466987908356,r,6185.194476741525
58915.2271991,18.713057540888517,0.330962289835138,g,4718.872246248685
58915.228125,18.631056317184804,0.30880865134217067,g,4718.872246248685
58915.246956,18.471667502049925,0.24320226633093928,g,4718.872246248685
58915.254375,17.362381949314187,0.06505492371576355,i,7499.704174464691
58915.2741204,17.418659621221543,0.1066991912824671,i,7499.704174464691
58915.3818981,17.987436895547127,0.14899829274386184,r,6185.194476741525
58915.4055208,17.946642022379475,0.15941824580944775,r,6185.194476741525
58915.4068866,18.21408265223107,0.22853251575984918,r,6185.194476741525
58919.420915,17.953,0.154,o,6866.2638386279095
58919.425543,17.918,0.143,o,6866.2638386279095
58919.436018,17.968,0.089,o,6866.2638386279095
58921.531621,15.41,0.625,o,6866.2638386279095
58925.486849,17.889,0.058,o,6866.2638386279095
58925.492219,18.018,0.059,o,6866.2638386279095
58925.495979,17.933,0.056,o,6866.2638386279095
58925.510425,18.063,0.116,o,6866.2638386279095
58931.491604,18.427,0.054,c,5408.663570891947
58931.494469,18.501,0.057,c,5408.663570891947
58931.507035,18.427,0.058,c,5408.663570891947
58931.513704,18.533,0.081,c,5408.663570891947
58933.405523,17.864,0.049,o,6866.2638386279095
58933.411275,17.766,0.039,o,6866.2638386279095
58933.414411,17.93,0.048,o,6866.2638386279095
58933.427673,17.812,0.046,o,6866.2638386279095
58936.2688773,18.658433381725636,0.08476735023953835,g,4718.872246248685
58936.2697917,18.62957382741162,0.08085044086345526,g,4718.872246248685
58936.2865394,18.627593098447193,0.08334509697903716,g,4718.872246248685
58936.3227315,17.34979468393854,0.04400425842341861,i,7499.704174464691
58936.3410648,17.4080025994393,0.04049861216830539,i,7499.704174464691
58937.487313,17.839,0.038,o,6866.2638386279095
58937.503459,17.933,0.048,o,6866.2638386279095
58937.510225,18.873,0.712,o,6866.2638386279095
58939.2085069,18.08487589504993,0.0825089753168725,r,6185.194476741525
58939.2197917,18.125606794111867,0.13783222942594248,r,6185.194476741525
58939.2336343,17.42024960226609,0.049550484713327764,i,7499.704174464691
58939.254456,17.401810775049345,0.08887807995725541,i,7499.704174464691
58939.3086806,18.69174960429467,0.20950494603315578,g,4718.872246248685
58939.3184954,18.60759886764209,0.15154254838735903,g,4718.872246248685
58939.3194213,18.64384269124946,0.1602225794468694,g,4718.872246248685
58939.3621991,18.078742739377788,0.4100083014868584,r,6185.194476741525
58939.3687847,17.926758144793684,0.2345725722997202,r,6185.194476741525
58940.2189583,17.615152831797754,0.23705011891613215,r,6185.194476741525
