name,bibcode,flux,flux_err,flux_unit,upperlimit,date,date_format,band_name,band_eff_freq,band_eff_freq_unit,telescope,instrument,corr_k,corr_s,corr_host,corr_av,corr_hostav,val_k,val_s,val_host,val_av,val_hostav
Sw J1644+57,2018ApJ...854...86E,1.82,0.04,mJy,FALSE,57018.5,mjd,7.1GHz,7.1,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.15,0.02,mJy,FALSE,57539.5,mjd,7.1GHz,7.1,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,5.99,0.06,mJy,FALSE,56296.6,mjd,8.5GHz,8.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,3.13,0.02,mJy,FALSE,56674.5,mjd,8.5GHz,8.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.48,0.05,mJy,FALSE,57018.5,mjd,8.5GHz,8.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,0.93,0.02,mJy,FALSE,57539.5,mjd,8.5GHz,8.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,5.05,0.06,mJy,FALSE,56296.6,mjd,10.9GHz,10.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.56,0.03,mJy,FALSE,56674.5,mjd,10.9GHz,10.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.2,0.06,mJy,FALSE,56996.5,mjd,10.9GHz,10.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,0.76,0.03,mJy,FALSE,57539.5,mjd,10.9GHz,10.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.05,0.03,mJy,FALSE,56674.5,mjd,13.5GHz,13.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.92,0.02,mJy,FALSE,56674.5,mjd,14.5GHz,14.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,3.17,0.03,mJy,FALSE,56284.5,mjd,19.2GHz,19.2,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.4,0.03,mJy,FALSE,56433.1,mjd,19.2GHz,19.2,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.44,0.02,mJy,FALSE,56674.5,mjd,19.2GHz,19.2,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.16,0.04,mJy,FALSE,56738.5,mjd,19.2GHz,19.2,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,0.73,0.04,mJy,FALSE,56996.5,mjd,19.2GHz,19.2,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,0.45,0.05,mJy,FALSE,57535.5,mjd,19.2GHz,19.2,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.52,0.03,mJy,FALSE,56284.5,mjd,24.5GHz,24.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.88,0.03,mJy,FALSE,56433.1,mjd,24.5GHz,24.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.15,0.02,mJy,FALSE,56674.5,mjd,24.5GHz,24.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,0.92,0.07,mJy,FALSE,56738.5,mjd,24.5GHz,24.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,0.37,0.06,mJy,FALSE,57535.5,mjd,24.5GHz,24.5,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.88,0.09,mJy,FALSE,56284.5,mjd,30GHz,30,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.53,0.11,mJy,FALSE,56284.5,mjd,37GHz,37,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,1.2,0.2,mJy,FALSE,58033.5,mjd,3.0GHz,3,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,2.5,0,mJy,TRUE,58138.5,mjd,0.35GHz,0.35,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,1.04,0.06,mJy,FALSE,58138.5,mjd,1.5GHz,1.5,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,1.39,0.03,mJy,FALSE,58138.5,mjd,2.6GHz,2.6,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,1.29,0.03,mJy,FALSE,58138.5,mjd,3.4GHz,3.4,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.84,0.01,mJy,FALSE,58138.5,mjd,6.0GHz,6,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.53,0.01,mJy,FALSE,58138.5,mjd,9.8GHz,9.8,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.34,0.01,mJy,FALSE,58138.5,mjd,14.7GHz,14.7,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.22,0.01,mJy,FALSE,58138.5,mjd,21.8GHz,21.8,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.3,0,mJy,TRUE,58440.5,mjd,1.5GHz,1.5,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.97,0.03,mJy,FALSE,58440.5,mjd,3.0GHz,3,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.6,0.01,mJy,FALSE,58440.5,mjd,6.0GHz,6,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.4,0.02,mJy,FALSE,58440.5,mjd,9.8GHz,9.8,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.25,0.01,mJy,FALSE,58440.5,mjd,14.7GHz,14.7,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.16,0.03,mJy,FALSE,58440.5,mjd,21.8GHz,21.8,GHz,VLA,,,,,,,,,,,
SwJ1644+57,2021ApJ...908..125C,0.3,0.2,mJy,FALSE,59079.5,mjd,3.0GHz,3,GHz,VLA,,,,,,,,,,,
IGR 12580,2015ApJ...809..172I,211,3,mJy,FALSE,55925,MJD,L,1.57,GHz,VLA,,,,TRUE,,,,,19,,
IGR 12580,2015ApJ...809..172I,241,3,mJy,FALSE,56016,MJD,L,1.57,GHz,VLA,,,,TRUE,,,,,19,,
IGR 12580,2015ApJ...809..172I,219,4,mJy,FALSE,56089,MJD,L,1.57,GHz,VLA,,,,TRUE,,,,,19,,
IGR 12580,2015ApJ...809..172I,425,3,mJy,FALSE,55914,MJD,C,6,GHz,VLA,,,,TRUE,,,,,7,,
IGR 12580,2015ApJ...809..172I,355,2,mJy,FALSE,55981,MJD,C,6,GHz,VLA,,,,TRUE,,,,,7,,
IGR12580,2017ApJ...842..126P,118,1.2,mJy,FALSE,2015-6-22,iso,VLA.L,1.5195,GHz,VLA,,,,FALSE,,,,,,,
IGR12580,2017ApJ...842..126P,36.32,0.07,mJy,FALSE,2015-6-22,iso,VLA.C,5.499,GHz,VLA,,,,FALSE,,,,,,,
IGR12580,2017ApJ...842..126P,83.5,1.1,mJy,FALSE,2015-6-08,iso,VLBA.L,1.5474,GHz,VLBA,,,,TRUE,,,,,10.8,,
IGR12580,2017ApJ...842..126P,29.9,0.2,mJy,FALSE,2015-6-08,iso,VLBA.C,4.9795,GHz,VLBA,,,,FALSE,,,,,,,
IGR12580,2022ApJ...925..143P,22.7,0.3,mJy,FALSE,2015-Jul-06,iso,X,9,GHz,VLA,,,,TRUE,,,,,,,
IGR12580,2022ApJ...925..143P,17.1,0.2,mJy,FALSE,2015-Jul-14,iso,X,9,GHz,VLA,,,,TRUE,,,,,,,
IGR12580,2022ApJ...925..143P,33.6,0.2,mJy,FALSE,2015-Jul-28,iso,C,6,GHz,VLA,,,,TRUE,,,,,,,
IGR12580,2022ApJ...925..143P,27,2,mJy,FALSE,2016-Mar-16,iso,C,6,GHz,VLA,,,,TRUE,,,,,,,
IGR12580,2022ApJ...925..143P,60,3,mJy,FALSE,2016-Mar-16,iso,S,3,GHz,VLA,,,,TRUE,,,,,,,
IGR12580,2022ApJ...925..143P,171,5,mJy,FALSE,2016-Mar-16,iso,L,1.5,GHz,VLA,,,,TRUE,,,,,,,
IGR12580,2022ApJ...925..143P,61,2,mJy,FALSE,2016-May-21,iso,C,6,GHz,VLA,,,,TRUE,,,,,,,
IGR12580,2022ApJ...925..143P,167,2,mJy,FALSE,2016-May-21,iso,S,3,GHz,VLA,,,,TRUE,,,,,,,
IGR12580,2022ApJ...925..143P,261,5,mJy,FALSE,2016-May-21,iso,L,1.5,GHz,VLA,,,,TRUE,,,,,,,
IGR12580,2022ApJ...925..143P,21,2,mJy,FALSE,2019-Apr-21,iso,S,3,GHz,VLA,,,,TRUE,,,,,,,
IGR12580,2022ApJ...925..143P,50,5,mJy,FALSE,2019-Jun-24,iso,L,1.5,GHz,VLA,,,,TRUE,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.09,0.01,mJy,FALSE,2019-5-24,iso,5.0GHz,5,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.19,0.01,mJy,FALSE,2019-5-24,iso,7.0GHz,7,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.48,0.02,mJy,FALSE,2019-5-24,iso,13.0GHz,13,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.54,0.02,mJy,FALSE,2019-5-24,iso,15.0GHz,15,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.58,0.02,mJy,FALSE,2019-5-24,iso,17.0GHz,17,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.077,0.03,mJy,FALSE,2019-5-29,iso,3.4GHz,3.4,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.43,0.03,mJy,FALSE,2019-5-29,iso,9.0GHz,9,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.51,0.02,mJy,FALSE,2019-5-29,iso,11.0GHz,11,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.63,0.04,mJy,FALSE,2019-5-29,iso,13.0GHz,13,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.61,0.03,mJy,FALSE,2019-5-29,iso,15.0GHz,15,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.68,0.03,mJy,FALSE,2019-5-29,iso,17.0GHz,17,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.73,0.04,mJy,FALSE,2019-5-29,iso,19.0GHz,19,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.71,0.05,mJy,FALSE,2019-5-29,iso,21.0GHz,21,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.67,0.04,mJy,FALSE,2019-5-29,iso,23.0GHz,23,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.59,0.04,mJy,FALSE,2019-5-29,iso,25.0GHz,25,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.59,0.04,mJy,FALSE,2019-5-29,iso,30.0GHz,30,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.48,0.04,mJy,FALSE,2019-5-29,iso,32.0GHz,32,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.51,0.08,mJy,FALSE,2019-5-29,iso,34.0GHz,34,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.46,0.05,mJy,FALSE,2019-5-29,iso,36.0GHz,36,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.26,0.02,mJy,FALSE,2019-6-20,iso,5.0GHz,5,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.49,0.02,mJy,FALSE,2019-6-20,iso,7.0GHz,7,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.68,0.02,mJy,FALSE,2019-6-20,iso,9.0GHz,9,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.72,0.03,mJy,FALSE,2019-6-20,iso,11.0GHz,11,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.75,0.02,mJy,FALSE,2019-6-20,iso,13.0GHz,13,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.65,0.03,mJy,FALSE,2019-6-20,iso,15.0GHz,15,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.63,0.02,mJy,FALSE,2019-6-20,iso,17.0GHz,17,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.51,0.03,mJy,FALSE,2019-6-20,iso,19.0GHz,19,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.46,0.04,mJy,FALSE,2019-6-20,iso,21.0GHz,21,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.43,0.05,mJy,FALSE,2019-6-20,iso,23.0GHz,23,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.4,0.03,mJy,FALSE,2019-6-20,iso,25.0GHz,25,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.33,0.04,mJy,FALSE,2019-6-20,iso,30.0GHz,30,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.27,0.03,mJy,FALSE,2019-6-20,iso,32.0GHz,32,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.31,0.03,mJy,FALSE,2019-6-20,iso,34.0GHz,34,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.24,0.04,mJy,FALSE,2019-6-20,iso,36.0GHz,36,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.07,0.01,mJy,FALSE,2019-6-22,iso,97.5GHz,97.5,GHz,ALMA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.29,0.03,mJy,FALSE,2019-9-7,iso,2.6GHz,2.6,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.42,0.03,mJy,FALSE,2019-9-7,iso,3.4GHz,3.4,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.56,0.02,mJy,FALSE,2019-9-7,iso,5.0GHz,5,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.89,0.02,mJy,FALSE,2019-9-7,iso,7.0GHz,7,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,1.03,0.03,mJy,FALSE,2019-9-7,iso,9.0GHz,9,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,1.08,0.05,mJy,FALSE,2019-9-7,iso,11.0GHz,11,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,1.02,0.02,mJy,FALSE,2019-9-7,iso,13.0GHz,13,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.91,0.02,mJy,FALSE,2019-9-7,iso,15.0GHz,15,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.8,0.04,mJy,FALSE,2019-9-7,iso,17.0GHz,17,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.7,0.04,mJy,FALSE,2019-9-7,iso,19.0GHz,19,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.62,0.05,mJy,FALSE,2019-9-7,iso,21.0GHz,21,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.58,0.06,mJy,FALSE,2019-9-7,iso,23.0GHz,23,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.41,0.05,mJy,FALSE,2019-9-7,iso,25.0GHz,25,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.09,0,mJy,TRUE,2019-9-17,iso,97.5GHz,97.5,GHz,ALMA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.67,0.04,mJy,FALSE,2020-01-24,iso,2.6GHz,2.6,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.82,0.03,mJy,FALSE,2020-01-24,iso,3.4GHz,3.4,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.79,0.03,mJy,FALSE,2020-01-24,iso,5.0GHz,5,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.68,0.03,mJy,FALSE,2020-01-24,iso,7.0GHz,7,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.46,0.03,mJy,FALSE,2020-01-24,iso,9.0GHz,9,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.48,0.45,mJy,FALSE,2020-01-24,iso,11.0GHz,11,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.31,0.02,mJy,FALSE,2020-01-24,iso,13.0GHz,13,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.27,0.02,mJy,FALSE,2020-01-24,iso,15.0GHz,15,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.23,0.03,mJy,FALSE,2020-01-24,iso,17.0GHz,17,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.35,0.05,mJy,FALSE,2020-10-11,iso,1.5GHz,1.5,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.26,0.02,mJy,FALSE,2020-10-11,iso,2.6GHz,2.6,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.17,0.01,mJy,FALSE,2020-10-11,iso,3.4GHz,3.4,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021ApJ...919..127C,0.13,0.01,mJy,FALSE,2020-10-11,iso,6.0GHz,6,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.33,1.000136116,mJy,FALSE,58034,MJD,3.00GHz,3,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.464,0.04513843595,mJy,FALSE,58624.255,MJD,15.50GHz,15.5,GHz,AMI,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.412,0.0372204245,mJy,FALSE,58625,MJD,11.51GHz,11.511,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.44,0.03560898763,mJy,FALSE,58625,MJD,10.49GHz,10.487,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.29,0.03153173005,mJy,FALSE,58625,MJD,8.49GHz,8.487001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.408,0.03545645216,mJy,FALSE,58625,MJD,9.51GHz,9.511001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.1,1.0000125,mJy,FALSE,58637,MJD,5.07GHz,5.07,GHz,eMERLIN,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.771,0.05140138617,mJy,FALSE,58653,MJD,11.51GHz,11.511,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.73,0.04661812952,mJy,FALSE,58653,MJD,9.51GHz,9.511001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.68,0.0453431362,mJy,FALSE,58653,MJD,8.49GHz,8.487001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.558,0.04096840246,mJy,FALSE,58653,MJD,7.51GHz,7.511001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.443,0.03729105121,mJy,FALSE,58653,MJD,6.49GHz,6.487001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.324,0.03321806737,mJy,FALSE,58653,MJD,5.51GHz,5.511001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.319,0.04029146932,mJy,FALSE,58653,MJD,4.49GHz,4.487001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.103,0.02846967685,mJy,FALSE,58653,MJD,3.50GHz,3.499001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.756,0.04825805632,mJy,FALSE,58653,MJD,10.49GHz,10.487,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.104,0.01873606149,mJy,FALSE,58653.08,MJD,1.40GHz,1.4,GHz,MeerKAT,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.354,0.02902223286,mJy,FALSE,58654,MJD,5.07GHz,5.07,GHz,eMERLIN,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.73,0.07616016239,mJy,FALSE,58654.0824,MJD,15.50GHz,15.5,GHz,AMI,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.111,0.01788302268,mJy,FALSE,58694,MJD,1.40GHz,1.4,GHz,MeerKAT,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.978,0.07498906523,mJy,FALSE,58702.0811,MJD,15.50GHz,15.5,GHz,AMI,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.987,0.0577531168,mJy,FALSE,58703,MJD,6.69GHz,6.687001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.419,0.04251943673,mJy,FALSE,58703,MJD,3.69GHz,3.691001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.255,0.04869869095,mJy,FALSE,58703,MJD,3.18GHz,3.179001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.345,0.052891989,mJy,FALSE,58703,MJD,2.76GHz,2.755001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.698,0.04602184264,mJy,FALSE,58703,MJD,4.74GHz,4.737001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.117,0.06339733827,mJy,FALSE,58703,MJD,7.71GHz,7.711001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.249,0.06519971242,mJy,FALSE,58703,MJD,2.24GHz,2.243,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.829,0.05298209603,mJy,FALSE,58703,MJD,5.76GHz,5.761001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.356,0.07497226154,mJy,FALSE,58703,MJD,11.16GHz,11.161,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.31,0.0728989026,mJy,FALSE,58703,MJD,10.14GHz,10.137,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.238,0.0687866993,mJy,FALSE,58703,MJD,9.51GHz,9.511001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.194,0.0672687892,mJy,FALSE,58703,MJD,8.49GHz,8.487001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.785,0.04940204955,mJy,FALSE,58761,MJD,11.16GHz,11.161,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.884,0.05286435472,mJy,FALSE,58761,MJD,10.14GHz,10.137,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.921,0.05389436427,mJy,FALSE,58761,MJD,9.51GHz,9.511001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.285,0.07090883231,mJy,FALSE,58761,MJD,6.69GHz,6.687001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.111,0.06220773666,mJy,FALSE,58761,MJD,7.71GHz,7.711001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.379,0.07519376636,mJy,FALSE,58761,MJD,5.76GHz,5.761001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.349,0.07342004154,mJy,FALSE,58761,MJD,4.74GHz,4.737001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.032,0.0629170883,mJy,FALSE,58761,MJD,3.76GHz,3.755001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.92,0.05720139858,mJy,FALSE,58761,MJD,3.24GHz,3.243001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.744,0.05389656761,mJy,FALSE,58761,MJD,2.75GHz,2.755,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,1.074,0.0615117062,mJy,FALSE,58761,MJD,8.49GHz,8.487001,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.351,0.05488171371,mJy,FALSE,58761,MJD,2.24GHz,2.243,GHz,VLA,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.152,0.02046362627,mJy,FALSE,58761.79,MJD,1.40GHz,1.4,GHz,MeerKAT,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.676,0.05539729128,mJy,FALSE,58761.8307,MJD,15.50GHz,15.5,GHz,AMI,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.178,0.03321460522,mJy,FALSE,58817.5,MJD,1.40GHz,1.4,GHz,MeerKAT,,,,,,,,,,,
AT2019dsg,2021NatAs...5..510S,0.503,0.04652966913,mJy,FALSE,58818.7579,MJD,15.50GHz,15.5,GHz,AMI,,,,,,,,,,,
AT2018hyz,2018ATel12218....1H,0.085,0,mJy,TRUE,2018-11-15,iso,15.5GHz,15.5,GHz,AMI,,,,,,,,,,,
AT2018hyz,2020MNRAS.497.1925G,0.038,0,mJy,TRUE,2018-11-28,iso,97.5GHz,97.5,GHz,ALMA,,,,,,,,,,,
AT2018hyz,2020MNRAS.497.1925G,0.043,0,mJy,TRUE,2018-12-19,iso,97.5GHz,97.5,GHz,ALMA,,,,,,,,,,,
AT2018hyz,2022ApJ...938...28C,0.9,0,mJy,TRUE,2020-09-9,iso,0.89GHz,0.89,GHz,ASKAP,,,,,,,,,,,
AT2018hyz,2022ApJ...938...28C,0.45,0,mJy,TRUE,2020-09-17,iso,3.0GHz,3,GHz,VLA,,,,,,,,,,,
AT2018hyz,2022ApJ...938...28C,1.388,0.019,mJy,FALSE,2021-06-11,iso,5.0GHz,5,GHz,VLA,,,,,,,,,,,
AT2018hyz,2022ApJ...938...28C,1,0.018,mJy,FALSE,2021-06-11,iso,7.0GHz,7,GHz,VLA,,,,,,,,,,,
AT2018hyz,2022ATel15307....1H,1.3,0.03,mJy,FALSE,2021-07y-22,iso,0.89GHz,0.89,GHz,ASKAP,,,,,,,,,,,
AT2018hyz,2022ApJ...938...28C,4.4,0,mJy,TRUE,2021-11-12,iso,0.34GHz,0.34,GHz,VLA,,,,,,,,,,,
AT2018hyz,2022ApJ...938...28C,4.753,0.084,mJy,FALSE,2021-11-12,iso,1.37GHz,1.37,GHz,VLA,,,,,,,,,,,
