name,bibcode,flux,flux_err,flux_unit,upperlimit,date,date_format,band_name,band_eff_freq,band_eff_freq_unit,telescope,instrument,corr_k,corr_s,corr_host,corr_av,corr_hostav,val_k,val_s,val_host,val_av,val_hostav,statistical_err,systematic_err,iss_err
2020opy,2023ApJS..266....9A,21.207,0.183,mag(AB),FALSE,59339.361,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.435,0.209,mag(AB),FALSE,59341.32,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.392,0.253,mag(AB),FALSE,59343.282,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.851,0.176,mag(AB),FALSE,59343.39,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.109,0.21,mag(AB),FALSE,59343.4,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.322,0.236,mag(AB),FALSE,59345.416,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.244,0.218,mag(AB),FALSE,59349.321,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.48,0.196,mag(AB),FALSE,59349.386,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.313,0.269,mag(AB),FALSE,59352.301,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.031,0.189,mag(AB),FALSE,59352.345,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.268,0.247,mag(AB),FALSE,59358.316,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.902,0.26,mag(AB),FALSE,59363.377,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.959,0.257,mag(AB),FALSE,59365.353,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.026,0.167,mag(AB),FALSE,59365.36,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.343,0.224,mag(AB),FALSE,59369.319,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.297,0.234,mag(AB),FALSE,59369.369,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.203,0.185,mag(AB),FALSE,59371.369,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.21,0.237,mag(AB),FALSE,59372.46,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.077,0.186,mag(AB),FALSE,59376.298,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.387,0.247,mag(AB),FALSE,59376.338,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.057,0.21,mag(AB),FALSE,59378.297,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.985,0.162,mag(AB),FALSE,59378.35,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.855,0.157,mag(AB),FALSE,59379.31,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.003,0.185,mag(AB),FALSE,59379.32,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.001,0.176,mag(AB),FALSE,59382.29,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.915,0.165,mag(AB),FALSE,59382.29,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.043,0.251,mag(AB),FALSE,59382.302,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.264,0.266,mag(AB),FALSE,59388.3,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.927,0.201,mag(AB),FALSE,59392.232,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.531,0.231,mag(AB),FALSE,59394.39,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.813,0.2,mag(AB),FALSE,59394.4,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.027,0.191,mag(AB),FALSE,59396.289,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.202,0.267,mag(AB),FALSE,59399.213,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.24,0.235,mag(AB),FALSE,59399.281,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.504,0.245,mag(AB),FALSE,59399.4,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.872,0.205,mag(AB),FALSE,59401.316,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.148,0.257,mag(AB),FALSE,59405.311,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.198,0.264,mag(AB),FALSE,59407.208,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.123,0.212,mag(AB),FALSE,59425.224,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.463,0.177,mag(AB),FALSE,59425.33,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.078,0.183,mag(AB),FALSE,59429.28,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.091,0.199,mag(AB),FALSE,59434.217,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.359,0.186,mag(AB),FALSE,59435.27,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.034,0.202,mag(AB),FALSE,59441.25,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.95,0.181,mag(AB),FALSE,59447.25,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.292,0.249,mag(AB),FALSE,59464.166,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020neh,2023ApJS..266....9A,21.144,0.264,mag(AB),FALSE,59007.3,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,20.749,0.226,mag(AB),FALSE,59016.235,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,20.726,0.155,mag(AB),FALSE,59019.212,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,20.807,0.145,mag(AB),FALSE,59019.255,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.46,0.053,mag(AB),FALSE,59021.28,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.187,0.037,mag(AB),FALSE,59021.29,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.88,0.032,mag(AB),FALSE,59022.199,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.072,0.034,mag(AB),FALSE,59022.232,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.196,0.02,mag(AB),FALSE,59024.38,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.711,0.029,mag(AB),FALSE,59024.38,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.286,0.026,mag(AB),FALSE,59025.19,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.019,0.021,mag(AB),FALSE,59025.231,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,17.93,0.016,mag(AB),FALSE,59027.28,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.386,0.024,mag(AB),FALSE,59027.28,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,17.856,0.02,mag(AB),FALSE,59028.201,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.068,0.024,mag(AB),FALSE,59028.213,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,17.771,0.029,mag(AB),FALSE,59031.189,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.07,0.043,mag(AB),FALSE,59031.21,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,17.828,0.03,mag(AB),FALSE,59034.195,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.017,0.023,mag(AB),FALSE,59037.189,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.474,0.042,mag(AB),FALSE,59037.36,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.226,0.027,mag(AB),FALSE,59037.37,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.116,0.02,mag(AB),FALSE,59039.35,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.204,0.023,mag(AB),FALSE,59039.35,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.096,0.019,mag(AB),FALSE,59040.197,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.037,0.017,mag(AB),FALSE,59040.232,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.248,0.019,mag(AB),FALSE,59043.191,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.332,0.023,mag(AB),FALSE,59046.189,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.518,0.026,mag(AB),FALSE,59048.271,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.504,0.029,mag(AB),FALSE,59048.3,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.39,0.026,mag(AB),FALSE,59048.3,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.413,0.025,mag(AB),FALSE,59049.185,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.574,0.025,mag(AB),FALSE,59049.208,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.491,0.034,mag(AB),FALSE,59050.255,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.757,0.038,mag(AB),FALSE,59051.172,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.573,0.032,mag(AB),FALSE,59051.192,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.488,0.024,mag(AB),FALSE,59053.186,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.617,0.032,mag(AB),FALSE,59053.28,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.816,0.034,mag(AB),FALSE,59053.28,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.612,0.033,mag(AB),FALSE,59055.191,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.92,0.044,mag(AB),FALSE,59057.19,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.72,0.047,mag(AB),FALSE,59059.173,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.117,0.104,mag(AB),FALSE,59059.277,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.832,0.052,mag(AB),FALSE,59060.191,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.059,0.079,mag(AB),FALSE,59061.3,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.805,0.049,mag(AB),FALSE,59061.3,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.176,0.092,mag(AB),FALSE,59062.191,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.986,0.074,mag(AB),FALSE,59062.229,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.671,0.047,mag(AB),FALSE,59063.169,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.154,0.122,mag(AB),FALSE,59064.192,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.979,0.119,mag(AB),FALSE,59064.279,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.952,0.063,mag(AB),FALSE,59065.169,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.337,0.113,mag(AB),FALSE,59065.19,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.01,0.037,mag(AB),FALSE,59065.27,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.843,0.042,mag(AB),FALSE,59065.28,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.346,0.09,mag(AB),FALSE,59066.195,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.81,0.057,mag(AB),FALSE,59066.211,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.861,0.036,mag(AB),FALSE,59067.181,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.406,0.1,mag(AB),FALSE,59067.227,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.057,0.087,mag(AB),FALSE,59068.269,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.933,0.046,mag(AB),FALSE,59068.33,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.96,0.039,mag(AB),FALSE,59069.19,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,18.976,0.044,mag(AB),FALSE,59071.27,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.764,0.084,mag(AB),FALSE,59071.27,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.597,0.083,mag(AB),FALSE,59072.224,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.021,0.048,mag(AB),FALSE,59073.169,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.599,0.078,mag(AB),FALSE,59073.212,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.097,0.058,mag(AB),FALSE,59074.174,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.655,0.076,mag(AB),FALSE,59074.208,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.449,0.157,mag(AB),FALSE,59075.171,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19,0.066,mag(AB),FALSE,59075.227,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.642,0.07,mag(AB),FALSE,59076.175,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.103,0.054,mag(AB),FALSE,59076.195,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.282,0.119,mag(AB),FALSE,59077.165,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.805,0.114,mag(AB),FALSE,59077.228,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.174,0.053,mag(AB),FALSE,59078.17,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.808,0.084,mag(AB),FALSE,59078.196,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.204,0.07,mag(AB),FALSE,59079.208,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.227,0.068,mag(AB),FALSE,59080.172,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,20.006,0.16,mag(AB),FALSE,59080.193,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.156,0.072,mag(AB),FALSE,59081.186,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.949,0.095,mag(AB),FALSE,59096.25,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.571,0.073,mag(AB),FALSE,59096.25,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.724,0.137,mag(AB),FALSE,59098.29,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.894,0.124,mag(AB),FALSE,59098.3,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.613,0.089,mag(AB),FALSE,59102.24,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,20.54,0.149,mag(AB),FALSE,59102.24,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.567,0.068,mag(AB),FALSE,59106.23,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,20.568,0.149,mag(AB),FALSE,59106.24,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,20.594,0.147,mag(AB),FALSE,59115.23,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.84,0.116,mag(AB),FALSE,59115.23,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,19.802,0.139,mag(AB),FALSE,59119.23,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2020neh,2023ApJS..266....9A,20.497,0.244,mag(AB),FALSE,59121.22,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1216,,,,
2021ehb,2023ApJS..266....9A,20.353,0.172,mag(AB),FALSE,59265.156,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,20.394,0.182,mag(AB),FALSE,59269.159,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,19.72,0.248,mag(AB),FALSE,59269.247,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,19.485,0.105,mag(AB),FALSE,59271.138,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,19.153,0.101,mag(AB),FALSE,59274.143,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,19.261,0.061,mag(AB),FALSE,59276.142,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,18.75,0.047,mag(AB),FALSE,59276.176,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,19.092,0.064,mag(AB),FALSE,59279.146,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,18.02,0.031,mag(AB),FALSE,59291.194,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,17.846,0.03,mag(AB),FALSE,59293.182,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,17.421,0.05,mag(AB),FALSE,59296.183,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,18.038,0.043,mag(AB),FALSE,59382.473,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,17.797,0.049,mag(AB),FALSE,59384.473,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,17.997,0.058,mag(AB),FALSE,59385.476,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,18.104,0.049,mag(AB),FALSE,59386.477,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,18.227,0.063,mag(AB),FALSE,59390.477,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
2021ehb,2023ApJS..266....9A,18.385,0.079,mag(AB),FALSE,59391.478,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3936,,,,
